event_id,event_date,actor1_name,actor1_country,actor2_name,actor2_country,geo_country,geo_lat,geo_long,event_code,impact_score,num_mentions,num_sources,num_articles,avg_tone
410448631,2015-02-19,JAPANESE,JPN,JAPANESE,JPN,US,38.0,-97.0,115,-2.0,7,1,7,-1.46341463414634
410448632,2015-02-19,JAPAN,JPN,COMMERZBANK,DEU,JA,35.685,139.751,10,0.0,2,1,2,-1.84049079754602
410448633,2015-02-19,ATTORNEY,,,,FR,45.6333,5.73333,10,0.0,1,1,1,-1.52854072128015
410448634,2015-02-19,JUDGE,,,,SN,1.36278,103.897,10,0.0,3,1,3,-6.81198910081744
410448635,2015-02-19,ATTORNEY,,,,US,39.9612,-82.9988,10,0.0,2,1,2,-10.5263157894737
410448636,2015-02-19,PROSECUTOR,,,,US,29.7633,-95.3633,10,0.0,3,1,3,-9.56521739130439
410448637,2015-02-19,ATTORNEY,,,,US,34.0522,-118.244,10,0.0,4,1,4,-1.52854072128015
410448638,2015-02-19,ATTORNEY,,,,US,38.4623,-92.302,10,0.0,6,1,6,-0.453172205438065
410448639,2015-02-19,ATTORNEY,,,,US,41.1289,-98.2883,10,0.0,10,1,10,0.0
410448640,2015-02-19,ATTORNEY,,,,US,45.7326,-93.9196,11,-0.1,6,1,6,-5.86552217453504
410448641,2015-02-19,TRIBUNAL,,,,BG,23.1687,89.2132,12,-0.4,6,1,6,-10.3614457831325
410448642,2015-02-19,COUNSELOR,,,,US,41.5834,-72.7622,12,-0.4,3,1,3,-0.50847457627118
410448643,2015-02-19,SUPREME COURT,,,,US,43.0389,-87.9065,13,0.4,6,1,6,-5.18763796909492
410448644,2015-02-19,SUPREME COURT,,,,US,41.5834,-72.7622,13,0.4,6,1,6,-0.50847457627118
410448645,2015-02-19,LAWYER,,,,PK,34.945,72.8164,15,0.0,6,1,6,-7.28744939271255
410448646,2015-02-19,JUDGE,,,,US,40.1135,-111.854,16,-2.0,3,1,3,-14.2857142857143
410448647,2015-02-19,MAGISTRATE,,,,KE,-1.28333,36.8167,20,3.0,10,1,10,-6.27906976744187
410448648,2015-02-19,COUNSEL,,,,SN,1.36278,103.897,20,3.0,6,1,6,-6.81198910081744
410448649,2015-02-19,ATTORNEY,,,,US,32.7831,-96.8067,20,3.0,4,1,4,2.85714285714286
410448650,2015-02-19,JUDGE,,,,US,43.0389,-87.9065,20,3.0,10,1,10,-5.18763796909492
410448651,2015-02-19,ADVOCATE,,,,US,41.14,-104.82,20,3.0,5,1,5,-5.25
410448652,2015-02-19,ATTORNEY,,,,US,32.7153,-117.157,20,3.0,6,1,6,2.85714285714286
410448653,2015-02-19,JUDGE,,,,US,38.8951,-77.0364,20,3.0,10,1,10,-4.0677966101695
410448654,2015-02-19,LAWYER,,,,FJ,-18.0,175.0,20,3.0,10,1,10,-2.83687943262411
410448655,2015-02-19,JUDGE,,,,US,38.5111,-96.8005,20,3.0,10,1,10,0.460829493087555
410448656,2015-02-19,ATTORNEY,,,,US,41.1289,-98.2883,20,3.0,10,1,10,0.0
410448657,2015-02-19,ATTORNEY,,,,US,38.4334,-91.0668,36,4.0,2,1,2,-0.453172205438065
410448658,2015-02-19,ATTORNEY,,,,US,38.4623,-92.302,36,4.0,8,1,8,-0.453172205438065
410448659,2015-02-19,LAWYER,,,,US,40.1215,-75.3399,40,1.0,6,1,6,-3.47938144329897
410448660,2015-02-19,LAWYER,,,,US,40.3754,-75.4999,40,1.0,4,1,4,-3.47938144329897
410448661,2015-02-19,LAWYER,,,,US,39.9523,-75.1638,46,7.0,6,1,6,-3.47938144329897
410448662,2015-02-19,LAWYER,,,,US,40.5773,-77.264,46,7.0,4,1,4,-3.47938144329897
410448663,2015-02-19,SUPREME COURT,,,,US,35.4676,-97.5164,51,3.4,10,1,10,3.03030303030303
410448664,2015-02-19,LAWYER,,,,US,21.1098,-157.531,51,3.4,6,1,6,-7.84313725490199
410448665,2015-02-19,PROSECUTOR,,,,US,29.7633,-95.3633,60,6.0,3,1,3,-9.56521739130439
410448666,2015-02-19,JUDICIARY,,,,US,31.2548,-97.7091,71,7.4,6,1,6,1.77304964539007
410448667,2015-02-19,JUDGE,,,,US,27.8333,-81.717,80,5.0,20,1,10,-1.4069264069264
410448668,2015-02-19,ATTORNEY,,,,US,47.5362,-99.793,831,5.0,3,1,3,-0.38363171355498
410448669,2015-02-19,JUDGE,,,,US,41.3684,-82.1077,84,7.0,3,1,3,-10.5263157894737
410448670,2015-02-19,JUDGE,,,,US,37.768,-78.2057,84,7.0,2,1,2,-10.5263157894737
410448671,2015-02-19,ATTORNEY,,,,US,40.5773,-77.264,90,-2.0,3,1,3,-4.47598253275109
410448672,2015-02-19,ATTORNEY,,,,US,40.1135,-111.854,110,-2.0,6,1,6,-14.2857142857143
410448673,2015-02-19,DISTRICT COURT,,,,US,42.1497,-74.9384,112,-2.0,5,1,5,-4.28571428571429
410448674,2015-02-19,COUNSEL,,,,US,38.8951,-77.0364,115,-2.0,10,1,10,-0.97402597402598
410448675,2015-02-19,ATTORNEY,,,,US,45.7326,-93.9196,120,-4.0,6,1,6,-5.86552217453504
410448676,2015-02-19,ATTORNEY,,,,MX,21.0333,-103.117,173,-5.0,6,1,6,-12.3861566484518
410448677,2015-02-19,PROSECUTOR,,ARGENTINE,ARG,AR,-34.5875,-58.6725,42,1.9,10,1,10,-8.75912408759125
410448678,2015-02-19,PROSECUTOR,,ARGENTINE,ARG,AR,-34.5875,-58.6725,173,-5.0,7,1,7,-6.21468926553672
410448679,2015-02-19,ATTORNEY,,AUSTRALIA,AUS,AS,-27.0,133.0,20,3.0,10,1,10,-7.28744939271255
410448680,2015-02-19,CIRCUIT COURT OF APPEALS,,INDUSTRY,,US,38.4199,-117.122,120,-4.0,10,1,10,0.0
410448681,2015-02-19,DISTRICT COURT,,ONTARIO,CAN,US,34.0522,-118.244,841,7.0,10,1,10,-3.74753451676529
410448682,2015-02-19,ATTORNEY,,SWITZERLAND,CHE,US,42.1497,-74.9384,10,0.0,2,1,2,-1.52854072128015
410448683,2015-02-19,PROSECUTOR,,SWISS,CHE,SZ,46.1956,6.14811,90,-2.0,4,1,2,-9.73684210526317
410448684,2015-02-19,JUDGE,,SWITZERLAND,CHE,SZ,46.1956,6.14811,173,-5.0,2,1,2,-1.52854072128015
410448685,2015-02-19,PROSECUTOR,,SWISS,CHE,SZ,46.1956,6.14811,190,-10.0,50,2,20,-9.40759666155682
410448686,2015-02-19,COUNSELOR,,DIOCESE,,US,41.5834,-72.7622,12,-0.4,3,1,3,-0.50847457627118
410448687,2015-02-19,APPEALS COURT,,PRISON,,US,39.162,-84.4569,81,5.0,10,1,10,-8.63309352517986
410448688,2015-02-19,JUDGE,,PRISON,,US,27.8333,-81.717,173,-5.0,6,1,6,-1.52854072128015
410448689,2015-02-19,MAGISTRATE,,POLICE,,SO,10.0,49.0,173,-5.0,10,1,10,-6.27906976744187
410448690,2015-02-19,FEDERAL JUDGE,,IMMIGRANT,,US,31.106,-97.6475,130,-4.4,1,1,1,0.0
410448691,2015-02-19,FEDERAL JUDGE,,IMMIGRANT,,US,31.106,-97.6475,130,-4.4,19,2,19,0.0
410448692,2015-02-19,SUPREME COURT,,SCHOOL,,US,38.5111,-96.8005,51,3.4,4,1,4,-0.84033613445378
410448693,2015-02-19,JUDGE,,SCHOOL,,US,0.0,0.0,110,-2.0,10,1,10,-6.39810426540284
410448694,2015-02-19,JUDGE,,SCHOOL,,US,32.8554,-82.9499,120,-4.0,10,1,10,-6.39810426540284
410448695,2015-02-19,HIGH COURT,,WEST BENGAL,IND,IN,22.5697,88.3697,81,5.0,4,1,4,-9.18367346938779
410448696,2015-02-19,PROSECUTOR,,IRAN,IRN,IR,32.0,53.0,112,-2.0,2,1,2,-8.75912408759125
410448697,2015-02-19,PROSECUTOR,,IRANIAN,IRN,IR,32.0,53.0,112,-2.0,6,1,6,-8.75912408759125
410448698,2015-02-19,STATE SUPREME COURT,,MAGISTRATE,,US,43.6135,-116.203,110,-2.0,6,1,6,-4.74308300395257
410448699,2015-02-19,JUDGE,,PHNOM PENH,KHM,CB,11.3996,104.864,13,0.4,2,1,2,-1.39240506329114
410448700,2015-02-19,JUDGE,,PHNOM PENH,KHM,CB,11.55,104.917,13,0.4,2,1,2,-1.39240506329114
410448701,2015-02-19,JUDGE,,PHNOM PENH,KHM,CB,11.3996,104.864,13,0.4,6,1,6,-1.39240506329114
410448702,2015-02-19,ADVOCATE,,LEGISLATOR,,,,,10,0.0,10,1,10,0.93457943925234
410448703,2015-02-19,JUDGE,,LAWMAKER,,US,44.2394,-114.51,20,3.0,10,1,10,-4.74308300395257
410448704,2015-02-19,ATTORNEY,,MEXICO,MEX,MX,21.0333,-103.117,173,-5.0,4,1,4,-12.3861566484518
410448705,2015-02-19,TRIBUNAL,,PAKISTAN,PAK,BG,24.85,89.5667,173,-5.0,2,1,2,-10.3614457831325
410448706,2015-02-19,TRIBUNAL,,PAKISTAN,PAK,BG,23.1687,89.2132,173,-5.0,2,1,2,-10.3614457831325
410448707,2015-02-19,COUNSEL,,SINGAPORE,SGP,SN,1.36278,103.897,20,3.0,4,1,4,-6.81198910081744
410448708,2015-02-19,ATTORNEY,,UNITED STATES,USA,US,39.9612,-82.9988,10,0.0,4,1,4,-10.5263157894737
410448709,2015-02-19,PROSECUTOR,,UNITED STATES,USA,US,29.6186,-95.5377,10,0.0,2,1,2,-9.56521739130439
410448710,2015-02-19,ATTORNEY,,UNITED STATES,USA,US,42.1497,-74.9384,10,0.0,3,1,3,-1.52854072128015
410448711,2015-02-19,ATTORNEY,,UNITED STATES,USA,US,40.1135,-111.854,10,0.0,4,1,4,-14.2857142857143
410448712,2015-02-19,LAWYER,,NEW YORK,USA,US,42.1497,-74.9384,13,0.4,5,1,5,-2.5089605734767
410448713,2015-02-19,PROSECUTOR,,PENNSYLVANIA,USA,US,40.5773,-77.264,13,0.4,4,1,4,-3.70942812982999
410448714,2015-02-19,JUDGE,,UNITED STATES,USA,US,40.1135,-111.854,16,-2.0,1,1,1,-14.2857142857143
410448715,2015-02-19,PROSECUTOR,,PENNSYLVANIA,USA,US,39.9523,-75.1638,20,3.0,8,2,8,-3.51034320398785
410448716,2015-02-19,LAWYER,,UNITED STATES,USA,US,42.1497,-74.9384,36,4.0,4,1,4,-2.5089605734767
410448717,2015-02-19,ATTORNEY,,UNITED STATES,USA,US,38.0,-97.0,36,4.0,4,1,4,-5.26315789473684
410448718,2015-02-19,PROSECUTOR,,UNITED STATES,USA,US,47.5362,-99.793,46,7.0,4,1,4,-0.38363171355498
410448719,2015-02-19,PROSECUTOR,,UNITED STATES,USA,US,29.6186,-95.5377,60,6.0,2,1,2,-9.56521739130439
410448720,2015-02-19,ATTORNEY,,NORTH DAKOTA,USA,US,44.2853,-99.4632,831,5.0,3,1,3,-0.38363171355498
410448721,2015-02-19,JUDGE,,COLUMBUS,USA,US,41.3684,-82.1077,841,7.0,3,1,3,-10.5263157894737
410448722,2015-02-19,JUDGE,,COLUMBUS,USA,US,37.768,-78.2057,841,7.0,2,1,2,-10.5263157894737
410448723,2015-02-19,ATTORNEY,,UNITED STATES,USA,US,40.1135,-111.854,110,-2.0,4,1,4,-14.2857142857143
410448724,2015-02-19,JUDGE,,NEBRASKA,USA,US,41.1289,-98.2883,172,-5.0,10,1,10,0.0
410448725,2015-02-19,JUDGE,,NEBRASKA,USA,US,41.1289,-98.2883,190,-10.0,10,1,10,0.0
410448726,2015-02-19,PROSECUTOR,,PENNSYLVANIA,USA,US,40.5773,-77.264,13,0.4,6,1,6,-3.70942812982999
410448727,2015-02-19,PROSECUTOR,,PENNSYLVANIA,USA,US,39.9523,-75.1638,20,3.0,12,2,12,-3.51034320398785
410448728,2015-02-19,LAWYER,,THE US,USA,US,27.8333,-81.717,114,-2.0,6,1,6,-1.52854072128015
410448729,2015-02-19,ATTORNEY,,SIOUX,,US,38.0,-97.0,36,4.0,6,1,6,-5.26315789473684
410448730,2015-02-19,DISTRICT COURT,,SCHOOL,,US,33.8335,-83.4332,110,-2.0,10,1,10,-6.39810426540284
410448731,2015-02-19,DISTRICT COURT,,SCHOOL,,US,0.0,0.0,120,-4.0,2,1,2,-6.39810426540284
410448732,2015-02-19,DISTRICT COURT,,SCHOOL,,US,0.0,0.0,190,-10.0,10,1,10,-6.39810426540284
410448733,2015-02-19,DISTRICT COURT,,UNITED STATES,USA,US,33.8335,-83.4332,120,-4.0,2,1,2,-6.39810426540284
410448734,2015-02-19,DISTRICT COURT,,UNITED STATES,USA,US,0.0,0.0,120,-4.0,4,1,4,-6.39810426540284
410448735,2015-02-19,KENYA,KEN,,,KE,1.0,38.0,10,0.0,2,1,2,-3.5
410448736,2015-02-19,KENYA,KEN,BUSINESS,,KE,1.0,38.0,110,-2.0,5,1,5,-3.5
410448737,2015-02-19,MOMBASA,KEN,CRIMINAL,,KE,-1.28333,36.8167,173,-5.0,10,1,10,-6.27906976744187
410448738,2015-02-19,KENYA,KEN,WORLD BANK,,KE,1.0,38.0,71,7.4,10,1,10,3.125
410448739,2015-02-19,KENYA,KEN,SUPREME COURT,,KE,1.0,38.0,100,-5.0,10,1,10,-3.5
410448740,2015-02-19,KENYA,KEN,KENYA,KEN,US,40.7834,-73.9662,52,3.5,2,1,2,-8.79712746858168
410448741,2015-02-19,KENYA,KEN,KENYA,KEN,LY,25.0,17.0,52,3.5,1,1,1,-8.79712746858168
410448742,2015-02-19,SIEM REAP,KHM,,,CB,11.3996,104.864,43,2.8,5,1,5,0.418410041841
410448743,2015-02-19,SIEM REAP,KHM,,,CB,11.3996,104.864,114,-2.0,8,1,8,-1.39240506329114
410448744,2015-02-19,SIEM REAP,KHM,,,CB,11.55,104.917,114,-2.0,2,1,2,-1.39240506329114
410448745,2015-02-19,CAMBODIA,KHM,INDONESIAN,IDN,CB,13.0,105.0,13,0.4,1,1,1,-5.71428571428571
410448746,2015-02-19,CAMBODIAN,KHM,THAILAND,THA,TH,15.0,100.0,45,5.0,8,1,8,-5.71428571428571
410448747,2015-02-19,CAMBODIAN,KHM,THAILAND,THA,CB,13.0,105.0,45,5.0,2,1,2,-5.71428571428571
410448748,2015-02-19,SOUTH KOREAN,KOR,BOSTON,USA,SP,41.3833,2.18333,10,0.0,3,1,3,3.57142857142857
410448749,2015-02-19,EMPLOYEE,,,,CH,28.2,112.967,10,0.0,4,1,4,3.73250388802488
410448750,2015-02-19,EMPLOYEE,,,,HK,22.25,114.167,10,0.0,1,1,1,3.73250388802488
410448751,2015-02-19,UNIONS,,,,CH,35.0,105.0,112,-2.0,10,1,10,-4.69973890339425
410448752,2015-02-19,EMPLOYEE,,,,,,,114,-2.0,25,1,10,-4.51388888888889
410448753,2015-02-19,WORKER,,EMPLOYER,,US,32.7831,-96.8067,20,3.0,3,1,3,-2.36530880420499
410448754,2015-02-19,WORKER,,EMPLOYER,,US,31.106,-97.6475,20,3.0,1,1,1,-2.36530880420499
410448755,2015-02-19,WORKER,,EMPLOYER,,US,31.106,-97.6475,20,3.0,1,1,1,-2.36530880420499
410448756,2015-02-19,EMPLOYEE,,GOVERNMENT,,,,,15,0.0,10,1,10,-10.7843137254902
410448757,2015-02-19,EMPLOYEE,,FIRE CHIEF,,,,,114,-2.0,5,1,5,-4.51388888888889
410448758,2015-02-19,EMPLOYEE,,MALTA,MLT,US,27.8333,-81.717,10,0.0,2,1,2,-1.52854072128015
410448759,2015-02-19,EMPLOYEE,,MALTA,MLT,US,27.8333,-81.717,10,0.0,4,1,4,-1.52854072128015
410448760,2015-02-19,EMPLOYEE,,MALTA,MLT,US,27.8333,-81.717,36,4.0,1,1,1,-1.52854072128015
410448761,2015-02-19,EMPLOYEE,,MALTA,MLT,US,27.8333,-81.717,36,4.0,1,1,1,-1.52854072128015
410448762,2015-02-19,EMPLOYEE,,MALTA,MLT,US,27.8333,-81.717,36,4.0,2,1,2,-1.52854072128015
410448763,2015-02-19,EMPLOYEE,,MALTA,MLT,US,27.8333,-81.717,36,4.0,4,1,4,-1.52854072128015
410448764,2015-02-19,WORKER,,EXXON,USA,US,34.0522,-118.244,12,-0.4,10,1,10,-3.86427898209237
410448765,2015-02-19,EMPLOYEE,,FLORIDA,USA,SZ,46.1956,6.14811,10,0.0,2,1,2,-1.52854072128015
410448766,2015-02-19,EMPLOYEE,,FLORIDA,USA,US,27.8333,-81.717,10,0.0,2,1,2,-1.52854072128015
410448767,2015-02-19,WORKER,,SEATTLE,USA,,,,190,-10.0,5,1,5,-4.51977401129944
410448768,2015-02-19,LEBANON,LBN,,,FR,46.0,2.0,60,6.0,10,1,10,-1.91256830601092
410448769,2015-02-19,LEBANON,LBN,AUTHORITIES,,LE,33.8333,35.8333,40,1.0,2,1,2,-2.80373831775701
410448770,2015-02-19,LEBANESE,LBN,TRIPOLI,LBY,LE,33.8333,35.8333,190,-10.0,8,1,8,-2.80373831775701
410448771,2015-02-19,LEBANON,LBN,TRIPOLI,LBY,LE,33.8333,35.8333,190,-10.0,2,1,2,-2.80373831775701
410448772,2015-02-19,LEBANESE,LBN,TURKISH,TUR,TU,39.0,35.0,173,-5.0,1,1,1,-2.80373831775701
410448773,2015-02-19,LEBANESE,LBN,TURKISH,TUR,LE,33.8333,35.8333,173,-5.0,1,1,1,-2.80373831775701
410448774,2015-02-19,LEBANON,LBN,ILLINOIS,USA,LE,33.8333,35.8333,36,4.0,4,1,4,0.0
410448775,2015-02-19,TYRE,LBN,COMPANIES,,IN,12.9833,77.5833,61,6.4,6,1,6,-1.96078431372549
410448776,2015-02-19,TYRE,LBN,COMPANIES,,IN,8.50694,76.9569,61,6.4,4,1,4,-1.96078431372549
410448777,2015-02-19,LIBYA,LBY,,,US,38.8951,-77.0364,138,-7.0,6,1,6,-6.13915416098227
410448778,2015-02-19,LIBYA,LBY,,,SY,35.0,38.0,138,-7.0,4,1,4,-6.13915416098227
410448779,2015-02-19,LIBYAN,LBY,SWITZERLAND,CHE,LY,32.8925,13.18,1711,-9.2,4,1,4,-1.52854072128015
410448780,2015-02-19,LIBYA,LBY,PRISON,,LY,32.8925,13.18,84,7.0,4,1,4,-1.52854072128015
410448781,2015-02-19,LIBYA,LBY,FOREIGN MINIST,,LY,32.8925,13.18,43,2.8,8,1,8,-4.07407407407407
410448782,2015-02-19,LIBYA,LBY,FOREIGN MINIST,,EG,27.0,30.0,43,2.8,2,1,2,-4.07407407407407
410448783,2015-02-19,LIBYA,LBY,THE SECURITY COUNCIL,,LY,25.0,17.0,13,0.4,2,1,2,-6.10687022900763
410448784,2015-02-19,LIBYA,LBY,THE SECURITY COUNCIL,,LY,25.0,17.0,40,1.0,10,1,10,-6.10687022900763
410448785,2015-02-19,LIBYA,LBY,THE SECURITY COUNCIL,,LY,25.0,17.0,46,7.0,10,1,10,-6.10687022900763
410448786,2015-02-19,LIBYA,LBY,IRAQ,IRQ,LY,31.2089,16.5887,71,7.4,4,1,4,-3.66748166259169
410448787,2015-02-19,LIBYA,LBY,IRAQ,IRQ,IT,42.8333,12.8333,71,7.4,1,1,1,-3.66748166259169
410448788,2015-02-19,LIBYA,LBY,IRAQ,IRQ,EG,27.0,30.0,71,7.4,2,1,2,-3.66748166259169
410448789,2015-02-19,LIBYAN,LBY,LIBYA,LBY,LY,31.2089,16.5887,80,5.0,2,1,2,-7.03933747412008
410448790,2015-02-19,LIBYA,LBY,MILITARY,,LY,32.8925,13.18,163,-8.0,8,1,8,-1.52854072128015
410448791,2015-02-19,LIBYA,LBY,MILITARY,,US,41.2176,-73.0748,163,-8.0,2,1,2,-1.52854072128015
410448792,2015-02-19,LIBYA,LBY,CLERIC,,LY,31.2089,16.5887,42,1.9,2,1,2,-3.66748166259169
410448793,2015-02-19,LIBYA,LBY,OPERATIVE,,LY,32.8925,13.18,332,5.2,4,1,4,-1.52854072128015
410448794,2015-02-19,LIBYA,LBY,LIBYA,LBY,LY,25.0,17.0,190,-10.0,2,1,2,-2.10526315789474
410448795,2015-02-19,LIBYAN,LBY,,,LY,31.2089,16.5887,80,5.0,5,1,5,-7.03933747412008
410448796,2015-02-19,LIBYAN,LBY,THE SECURITY COUNCIL,,LY,25.0,17.0,10,0.0,3,1,3,-6.10687022900763
410448797,2015-02-19,LIBYA,LBY,THE SECURITY COUNCIL,,LY,25.0,17.0,13,0.4,2,1,2,-6.10687022900763
410448798,2015-02-19,SENATE,,,,US,46.9048,-110.326,13,0.4,8,1,8,-4.07725321888412
410448799,2015-02-19,SENATE,,,,US,44.2853,-99.4632,13,0.4,2,1,2,-4.07725321888412
410448800,2015-02-19,DELEGATE,,,,,,,14,0.0,5,1,5,-1.28440366972477
410448801,2015-02-19,CHAMBER,,,,CB,10.9116,104.589,14,0.0,10,1,10,-6.51465798045603
410448802,2015-02-19,LAWMAKER,,,,US,42.0046,-93.214,20,3.0,10,1,10,-3.93700787401575
410448803,2015-02-19,SENATE,,,,US,32.7673,-89.6812,20,3.0,10,1,10,0.0
410448804,2015-02-19,LAWMAKER,,,,GR,37.9833,23.7333,27,4.0,10,1,10,1.26182965299685
410448805,2015-02-19,LEGISLATOR,,,,US,42.6261,-83.0335,36,4.0,4,1,4,1.59857904085258
410448806,2015-02-19,LEGISLATURE,,,,US,41.5834,-72.7622,36,4.0,4,1,4,-1.51209677419355
410448807,2015-02-19,LEGISLATOR,,,,US,43.3504,-84.5603,36,4.0,6,1,6,1.59857904085258
410448808,2015-02-19,REPRESENTATIVES,,,,TU,36.922,30.6745,40,1.0,2,1,2,-0.802756516478605
410448809,2015-02-19,LEGISLATURE,,,,IN,25.1833,85.5167,51,3.4,10,1,10,-0.35273368606702
410448810,2015-02-19,CHAMBER,,,,GZ,8.73308,126.321,51,3.4,2,1,2,-1.61750713606089
410448811,2015-02-19,LAWMAKER,,,,US,43.3504,-84.5603,91,-2.0,10,1,10,0.58479532163743
410448812,2015-02-19,LEGISLATURE,,,,US,44.0407,-72.7093,110,-2.0,10,1,10,0.0
410448813,2015-02-19,LEGISLATURE,,,,US,45.5379,-121.568,120,-4.0,10,1,10,-2.55681818181818
410448814,2015-02-19,SENATE,,,,US,38.468,-80.9696,120,-4.0,3,1,3,-0.60851926977688
410448815,2015-02-19,LEGISLATOR,,,,US,42.5847,-87.8212,130,-4.4,2,1,2,-1.30293159609121
410448816,2015-02-19,LEGISLATOR,,,,US,44.2563,-89.6385,130,-4.4,8,1,8,-1.30293159609121
410448817,2015-02-19,LEGISLATOR,,,,US,42.5847,-87.8212,138,-7.0,2,1,2,-1.30293159609121
410448818,2015-02-19,LEGISLATOR,,,,US,44.6411,-90.1335,138,-7.0,6,1,6,-1.30293159609121
410448819,2015-02-19,LEGISLATOR,,,,US,44.2563,-89.6385,138,-7.0,2,1,2,-1.30293159609121
410448820,2015-02-19,SENATE,,,,UK,55.95,-3.2,173,-5.0,5,1,5,-3.13760645450471
410448821,2015-02-19,LEGISLATURE,,POLICE OFFICER,,US,44.6501,-74.3496,20,3.0,10,1,10,-4.84927916120576
410448822,2015-02-19,REPRESENTATIVES,,POPULATION,,MI,-13.5,34.0,10,0.0,10,1,10,-3.65853658536585
410448823,2015-02-19,REPRESENTATIVES,,CIVIL SOCIETY,,GG,41.725,44.7908,40,1.0,10,1,10,-1.0989010989011
410448824,2015-02-19,REPRESENTATIVES,,COMMUNITY,,US,39.8647,-86.2604,114,-2.0,2,1,2,-1.03559870550162
410448825,2015-02-19,REPRESENTATIVES,,COMMUNITY,,US,44.2563,-89.6385,114,-2.0,8,1,8,-1.03559870550162
410448826,2015-02-19,LAWMAKER,,GHANAIAN,GHA,GH,5.55,-0.216667,20,3.0,2,1,2,-1.26182965299685
410448827,2015-02-19,LAWMAKER,,GHANAIAN,GHA,GH,5.55,-0.216667,874,10.0,2,1,2,-1.26182965299685
410448828,2015-02-19,REPRESENTATIVES,,GOVERNMENT,,US,37.768,-78.2057,10,0.0,10,1,10,1.36363636363637
410448829,2015-02-19,CONGRESS,,CHIEF MINISTER,,,,,14,0.0,5,1,5,-2.67558528428094
410448830,2015-02-19,REPRESENTATIVES,,PRESIDENT,,TU,36.922,30.6745,40,1.0,10,1,10,-0.802756516478605
410448831,2015-02-19,LAWMAKER,,MINISTRY,,CB,11.55,104.917,111,-2.0,6,1,6,-1.39240506329114
410448832,2015-02-19,LEGISLATOR,,LAWYER,,US,42.1497,-74.9384,100,-5.0,10,1,10,-2.5089605734767
410448833,2015-02-19,LEGISLATOR,,LAWYER,,US,42.1497,-74.9384,160,-4.0,10,1,10,-2.5089605734767
410448834,2015-02-19,LAWMAKER,,CAMBODIA,KHM,CB,11.55,104.917,111,-2.0,4,1,4,-1.39240506329114
410448835,2015-02-19,SENATE,,SPOKESMAN,,US,42.3584,-71.0598,57,8.0,2,1,2,-1.81488203266787
410448836,2015-02-19,SENATE,,SPOKESMAN,,US,42.2373,-71.5314,57,8.0,8,2,8,-0.955911158726222
410448837,2015-02-19,PARLIAMENT,,JOURNALIST,,TU,38.7918,35.6592,1823,-10.0,10,1,10,-4.06504065040651
410448838,2015-02-19,MEMBER OF PARLIAMENT,,MILITARY,,UP,47.925,38.2024,112,-2.0,5,1,5,-6.61559888579387
410448839,2015-02-19,MEMBER OF PARLIAMENT,,MILITARY,,UP,47.925,38.2024,160,-4.0,5,1,5,-6.61559888579387
410448840,2015-02-19,PARLIAMENT,,JOHN KEY,NZL,NZ,-42.5167,172.817,43,2.8,10,1,10,-4.67289719626169
410448841,2015-02-19,REPRESENTATIVES,,OMAN,OMN,IN,23.5,78.5,42,1.9,2,1,2,1.79640718562875
410448842,2015-02-19,REPRESENTATIVES,,OMAN,OMN,MU,21.0,57.0,42,1.9,2,1,2,1.79640718562875
410448843,2015-02-19,REPRESENTATIVES,,OMAN,OMN,IN,23.5,78.5,42,1.9,6,1,6,1.79640718562875
410448844,2015-02-19,REPRESENTATIVES,,TURKEY,TUR,TU,36.922,30.6745,40,1.0,8,1,8,-0.802756516478605
410448845,2015-02-19,LAWMAKER,,PENNSYLVANIA,USA,US,40.5773,-77.264,14,0.0,10,1,10,-3.46020761245675
410448846,2015-02-19,SENATE,,UNITED STATES,USA,US,37.768,-78.2057,20,3.0,6,1,6,1.36363636363637
410448847,2015-02-19,LEGISLATURE,,UNITED STATES,USA,US,41.5834,-72.7622,36,4.0,1,1,1,-1.51209677419355
410448848,2015-02-19,REPRESENTATIVES,,CHARLOTTE,USA,US,32.7153,-117.157,42,1.9,5,1,5,-5.93869731800767
410448849,2015-02-19,SENATE,,UNITED STATES,USA,US,39.199,-81.4601,120,-4.0,2,1,2,-0.60851926977688
410448850,2015-02-19,SENATE,,WYOMING,USA,US,39.199,-81.4601,120,-4.0,2,1,2,-0.60851926977688
410448851,2015-02-19,SENATE,,WYOMING,USA,US,38.468,-80.9696,120,-4.0,3,1,3,-0.60851926977688
410448852,2015-02-19,DELEGATE,,BARACK OBAMA,USA,,,,40,1.0,10,1,10,-9.18367346938779
410448853,2015-02-19,LEGISLATURE,,SALISBURY,ZWE,US,41.5834,-72.7622,36,4.0,3,1,3,-1.51209677419355
410448854,2015-02-19,PARLIAMENT,,DEPUTY,,TU,40.1917,29.0611,1821,-9.0,5,1,5,-4.89335006273526
410448855,2015-02-19,MOROCCAN,MAR,MIGRANT,,SP,35.2839,-2.94307,10,0.0,6,1,6,-4.80274442538593
410448856,2015-02-19,MOROCCAN,MAR,MIGRANT,,MO,35.174,-2.92866,10,0.0,4,1,4,-4.80274442538593
410448857,2015-02-19,MONACO,MCO,UNITED STATES,USA,US,27.8333,-81.717,42,1.9,4,1,2,-1.4069264069264
410448858,2015-02-19,MONACO,MCO,UNITED STATES,USA,MN,43.7333,7.4,42,1.9,4,1,2,-1.4069264069264
410448859,2015-02-19,MOLDOVAN,MDA,,,MD,47.3333,29.25,130,-4.4,10,1,10,4.65116279069767
